0	synthea	1.6.5	2019-03-12	\N	\N	1120
1004	4112343	2016	8532	1	\N	8
1004	4112343	2017	8507	4	\N	7
1004	4112343	2017	8507	5	\N	6
1004	4112343	2017	8532	3	\N	6
1004	4112343	2018	8507	5	\N	6
1004	4112343	2018	8532	2	\N	6
1004	4112343	2018	8532	3	\N	7
1004	4217975	2008	8532	2	\N	6
1004	4217975	2009	8532	2	\N	26
1004	4217975	2009	8532	3	\N	16
1004	4217975	2010	8532	2	\N	16
1004	4217975	2010	8532	3	\N	20
1004	4217975	2011	8532	2	\N	19
1004	4217975	2011	8532	3	\N	12
1004	4217975	2012	8532	2	\N	22
1004	4217975	2012	8532	3	\N	18
1004	4217975	2012	8532	4	\N	10
1004	4217975	2013	8532	2	\N	19
1004	4217975	2013	8532	3	\N	19
1004	4217975	2014	8532	2	\N	14
1004	4217975	2014	8532	3	\N	15
1004	4217975	2014	8532	4	\N	7
1004	4217975	2015	8532	2	\N	19
1004	4217975	2015	8532	3	\N	15
1004	4217975	2016	8532	1	\N	6
1004	4217975	2016	8532	2	\N	13
1004	4217975	2016	8532	3	\N	22
1004	4217975	2017	8532	2	\N	20
1004	4217975	2017	8532	3	\N	14
1004	4217975	2017	8532	4	\N	6
1004	4217975	2018	8532	2	\N	19
1004	4217975	2018	8532	3	\N	13
1004	4217975	2018	8532	4	\N	10
1004	40481087	2009	8507	0	\N	7
1004	40481087	2009	8507	3	\N	9
1004	40481087	2009	8532	2	\N	9
1004	40481087	2009	8532	3	\N	11
1004	40481087	2009	8532	4	\N	8
1004	40481087	2009	8532	5	\N	6
1004	40481087	2009	8532	6	\N	6
1004	40481087	2010	8507	0	\N	7
1004	40481087	2010	8507	1	\N	9
1004	40481087	2010	8507	3	\N	6
1004	40481087	2010	8507	4	\N	6
1004	40481087	2010	8532	1	\N	7
1004	40481087	2010	8532	2	\N	11
1004	40481087	2010	8532	3	\N	8
1004	40481087	2010	8532	4	\N	8
1004	40481087	2011	8507	0	\N	8
1004	40481087	2011	8507	1	\N	10
1004	40481087	2011	8507	2	\N	12
1004	40481087	2011	8507	3	\N	9
1004	40481087	2011	8507	4	\N	7
1004	40481087	2011	8507	5	\N	7
1004	40481087	2011	8532	0	\N	6
1004	40481087	2011	8532	1	\N	11
1004	40481087	2011	8532	2	\N	13
1004	40481087	2011	8532	3	\N	8
1004	40481087	2011	8532	4	\N	8
1004	40481087	2011	8532	5	\N	10
1004	40481087	2011	8532	6	\N	7
1004	40481087	2012	8507	1	\N	9
1004	40481087	2012	8507	2	\N	7
1004	40481087	2012	8507	3	\N	7
1004	40481087	2012	8532	1	\N	8
1004	40481087	2012	8532	2	\N	6
1004	40481087	2012	8532	3	\N	8
1004	40481087	2012	8532	4	\N	6
1004	40481087	2012	8532	5	\N	6
1004	40481087	2013	8507	1	\N	6
1004	40481087	2013	8507	3	\N	10
1004	40481087	2013	8507	4	\N	7
1004	40481087	2013	8507	5	\N	10
1004	40481087	2013	8532	0	\N	11
1004	40481087	2013	8532	2	\N	9
1004	40481087	2013	8532	5	\N	10
1004	40481087	2013	8532	6	\N	8
1004	40481087	2013	8532	7	\N	6
1004	40481087	2014	8507	1	\N	8
1004	40481087	2014	8507	2	\N	9
1004	40481087	2014	8507	4	\N	11
1004	40481087	2014	8532	0	\N	7
1004	40481087	2014	8532	2	\N	6
1004	40481087	2014	8532	3	\N	8
1004	40481087	2014	8532	4	\N	6
1004	40481087	2014	8532	5	\N	13
1004	40481087	2015	8507	0	\N	7
1004	40481087	2015	8507	1	\N	8
1004	40481087	2015	8507	4	\N	7
1004	40481087	2015	8532	0	\N	7
1004	40481087	2015	8532	1	\N	7
1004	40481087	2015	8532	2	\N	8
1004	40481087	2015	8532	4	\N	9
1004	40481087	2015	8532	5	\N	8
1004	40481087	2015	8532	6	\N	13
1004	40481087	2015	8532	7	\N	6
1004	40481087	2016	8507	0	\N	10
1004	40481087	2016	8507	2	\N	12
1004	40481087	2016	8507	3	\N	8
1004	40481087	2016	8507	4	\N	10
1004	40481087	2016	8507	5	\N	10
1004	40481087	2016	8532	1	\N	7
1004	40481087	2016	8532	4	\N	15
1004	40481087	2017	8507	2	\N	8
1004	40481087	2017	8507	3	\N	10
1004	40481087	2017	8507	5	\N	8
1004	40481087	2017	8532	3	\N	9
1004	40481087	2018	8507	0	\N	6
1004	40481087	2018	8507	1	\N	7
1004	40481087	2018	8507	2	\N	7
1004	40481087	2018	8507	3	\N	7
1004	40481087	2018	8507	4	\N	13
1004	40481087	2018	8532	0	\N	10
1004	40481087	2018	8532	1	\N	6
1004	40481087	2018	8532	2	\N	10
1004	40481087	2018	8532	4	\N	6
1004	40481087	2018	8532	5	\N	8
1009	\N	\N	\N	\N	\N	102
1020	196509	\N	\N	\N	\N	6
1020	200504	\N	\N	\N	\N	7
1020	199003	\N	\N	\N	\N	18
1020	200712	\N	\N	\N	\N	9
1020	201210	\N	\N	\N	\N	49
1020	200208	\N	\N	\N	\N	8
1020	201709	\N	\N	\N	\N	31
1020	200111	\N	\N	\N	\N	10
1020	200305	\N	\N	\N	\N	14
1020	201202	\N	\N	\N	\N	36
1020	200809	\N	\N	\N	\N	12
1020	199010	\N	\N	\N	\N	7
1020	200008	\N	\N	\N	\N	6
1020	200810	\N	\N	\N	\N	9
1020	200611	\N	\N	\N	\N	9
1020	200601	\N	\N	\N	\N	9
1020	199502	\N	\N	\N	\N	7
1020	201608	\N	\N	\N	\N	41
1020	201805	\N	\N	\N	\N	37
1020	201607	\N	\N	\N	\N	46
1020	200902	\N	\N	\N	\N	40
1020	201611	\N	\N	\N	\N	39
1020	199802	\N	\N	\N	\N	6
1020	199909	\N	\N	\N	\N	6
1020	198311	\N	\N	\N	\N	8
1020	199102	\N	\N	\N	\N	7
1020	199608	\N	\N	\N	\N	8
1020	200412	\N	\N	\N	\N	9
1020	200206	\N	\N	\N	\N	14
1020	199610	\N	\N	\N	\N	7
1020	198503	\N	\N	\N	\N	7
1020	200102	\N	\N	\N	\N	6
1020	199908	\N	\N	\N	\N	7
1020	201502	\N	\N	\N	\N	25
1020	197803	\N	\N	\N	\N	7
1020	201411	\N	\N	\N	\N	43
1020	200001	\N	\N	\N	\N	9
1020	199401	\N	\N	\N	\N	6
1020	200705	\N	\N	\N	\N	7
1020	201601	\N	\N	\N	\N	41
1020	201508	\N	\N	\N	\N	32
1020	201104	\N	\N	\N	\N	48
1020	197505	\N	\N	\N	\N	6
1020	201110	\N	\N	\N	\N	44
1020	201504	\N	\N	\N	\N	43
1020	201011	\N	\N	\N	\N	29
1020	200612	\N	\N	\N	\N	6
1020	199011	\N	\N	\N	\N	12
1020	200302	\N	\N	\N	\N	8
1020	199201	\N	\N	\N	\N	10
1020	201808	\N	\N	\N	\N	34
1020	199505	\N	\N	\N	\N	6
1020	200606	\N	\N	\N	\N	10
1020	200908	\N	\N	\N	\N	33
1020	201704	\N	\N	\N	\N	33
1020	201208	\N	\N	\N	\N	36
1020	200911	\N	\N	\N	\N	48
1020	201003	\N	\N	\N	\N	40
1020	201309	\N	\N	\N	\N	41
1020	201511	\N	\N	\N	\N	35
1020	201207	\N	\N	\N	\N	45
1020	200802	\N	\N	\N	\N	7
1020	201010	\N	\N	\N	\N	48
1020	198603	\N	\N	\N	\N	6
1020	200205	\N	\N	\N	\N	6
1020	201811	\N	\N	\N	\N	33
1020	201311	\N	\N	\N	\N	44
1020	200103	\N	\N	\N	\N	10
1020	201802	\N	\N	\N	\N	29
1020	200807	\N	\N	\N	\N	7
1020	198908	\N	\N	\N	\N	8
1020	200011	\N	\N	\N	\N	7
1020	199001	\N	\N	\N	\N	14
1020	201701	\N	\N	\N	\N	43
1020	201007	\N	\N	\N	\N	44
1020	198607	\N	\N	\N	\N	7
1020	201107	\N	\N	\N	\N	47
1020	201006	\N	\N	\N	\N	27
1020	200406	\N	\N	\N	\N	11
1020	201810	\N	\N	\N	\N	33
1020	199008	\N	\N	\N	\N	11
1020	199103	\N	\N	\N	\N	8
1020	200410	\N	\N	\N	\N	6
1020	199708	\N	\N	\N	\N	7
1020	198809	\N	\N	\N	\N	7
1020	200607	\N	\N	\N	\N	11
1020	201012	\N	\N	\N	\N	34
1020	201204	\N	\N	\N	\N	35
1020	199302	\N	\N	\N	\N	9
1020	201408	\N	\N	\N	\N	41
1020	201312	\N	\N	\N	\N	35
1020	200502	\N	\N	\N	\N	7
1020	200808	\N	\N	\N	\N	17
1020	195205	\N	\N	\N	\N	6
1020	200904	\N	\N	\N	\N	31
1020	199006	\N	\N	\N	\N	11
1020	197904	\N	\N	\N	\N	9
1020	201604	\N	\N	\N	\N	38
1020	201605	\N	\N	\N	\N	48
1020	201402	\N	\N	\N	\N	31
1020	200912	\N	\N	\N	\N	31
1020	199205	\N	\N	\N	\N	6
1020	201201	\N	\N	\N	\N	29
1020	198207	\N	\N	\N	\N	6
1020	201705	\N	\N	\N	\N	38
1020	201005	\N	\N	\N	\N	27
1020	201707	\N	\N	\N	\N	45
1020	197901	\N	\N	\N	\N	6
1020	200108	\N	\N	\N	\N	6
1020	199709	\N	\N	\N	\N	6
1020	198707	\N	\N	\N	\N	7
1020	198312	\N	\N	\N	\N	6
1020	201101	\N	\N	\N	\N	45
1020	201804	\N	\N	\N	\N	43
1020	201708	\N	\N	\N	\N	38
1020	200407	\N	\N	\N	\N	12
1020	201102	\N	\N	\N	\N	33
1020	201901	\N	\N	\N	\N	6
1020	201205	\N	\N	\N	\N	24
1020	200707	\N	\N	\N	\N	7
1020	200704	\N	\N	\N	\N	8
1020	201407	\N	\N	\N	\N	40
1020	201209	\N	\N	\N	\N	40
1020	201712	\N	\N	\N	\N	43
1020	201405	\N	\N	\N	\N	32
1020	200306	\N	\N	\N	\N	8
1020	201409	\N	\N	\N	\N	32
1020	199605	\N	\N	\N	\N	6
1020	199511	\N	\N	\N	\N	9
1020	199212	\N	\N	\N	\N	8
1020	199307	\N	\N	\N	\N	9
1020	197507	\N	\N	\N	\N	6
1020	200710	\N	\N	\N	\N	6
1020	201806	\N	\N	\N	\N	32
1020	199809	\N	\N	\N	\N	7
1020	199803	\N	\N	\N	\N	7
1020	201801	\N	\N	\N	\N	37
1020	200907	\N	\N	\N	\N	32
1020	201304	\N	\N	\N	\N	31
1020	199104	\N	\N	\N	\N	7
1020	201406	\N	\N	\N	\N	39
1020	201212	\N	\N	\N	\N	53
1020	200909	\N	\N	\N	\N	39
1020	201602	\N	\N	\N	\N	37
1020	201807	\N	\N	\N	\N	46
1020	201501	\N	\N	\N	\N	38
1020	201004	\N	\N	\N	\N	41
1020	199906	\N	\N	\N	\N	10
1020	201609	\N	\N	\N	\N	46
1020	201706	\N	\N	\N	\N	25
1020	199111	\N	\N	\N	\N	6
1020	201203	\N	\N	\N	\N	31
1020	200510	\N	\N	\N	\N	6
1020	197608	\N	\N	\N	\N	7
1020	199812	\N	\N	\N	\N	7
1020	200106	\N	\N	\N	\N	11
1020	197503	\N	\N	\N	\N	6
1020	200906	\N	\N	\N	\N	32
1020	198805	\N	\N	\N	\N	8
1020	201512	\N	\N	\N	\N	44
1020	201509	\N	\N	\N	\N	51
1020	200408	\N	\N	\N	\N	7
1020	201306	\N	\N	\N	\N	32
1020	199510	\N	\N	\N	\N	8
1020	200812	\N	\N	\N	\N	9
1020	201109	\N	\N	\N	\N	36
1020	201503	\N	\N	\N	\N	40
1020	200010	\N	\N	\N	\N	6
1020	201410	\N	\N	\N	\N	51
1020	199503	\N	\N	\N	\N	6
1020	195706	\N	\N	\N	\N	7
1020	198306	\N	\N	\N	\N	7
1020	199109	\N	\N	\N	\N	7
1020	200101	\N	\N	\N	\N	9
1020	201412	\N	\N	\N	\N	42
1020	199910	\N	\N	\N	\N	6
1020	200709	\N	\N	\N	\N	10
1020	201303	\N	\N	\N	\N	39
1020	199002	\N	\N	\N	\N	11
1020	201401	\N	\N	\N	\N	43
1020	201310	\N	\N	\N	\N	41
1020	199904	\N	\N	\N	\N	6
1020	201103	\N	\N	\N	\N	47
1020	200211	\N	\N	\N	\N	8
1020	201002	\N	\N	\N	\N	32
1020	199105	\N	\N	\N	\N	6
1020	201112	\N	\N	\N	\N	40
1020	199207	\N	\N	\N	\N	7
1020	199805	\N	\N	\N	\N	7
1020	201206	\N	\N	\N	\N	36
1020	200806	\N	\N	\N	\N	7
1020	200110	\N	\N	\N	\N	7
1020	200405	\N	\N	\N	\N	8
1020	194112	\N	\N	\N	\N	6
1020	200901	\N	\N	\N	\N	36
1020	199404	\N	\N	\N	\N	6
1020	198307	\N	\N	\N	\N	6
1020	200805	\N	\N	\N	\N	6
1020	201105	\N	\N	\N	\N	42
1020	199602	\N	\N	\N	\N	6
1020	198702	\N	\N	\N	\N	6
1020	198605	\N	\N	\N	\N	6
1020	200308	\N	\N	\N	\N	12
1020	200403	\N	\N	\N	\N	12
1020	200511	\N	\N	\N	\N	11
1020	199311	\N	\N	\N	\N	6
1020	195608	\N	\N	\N	\N	6
1020	199004	\N	\N	\N	\N	15
1020	200801	\N	\N	\N	\N	7
1020	199012	\N	\N	\N	\N	12
1020	201108	\N	\N	\N	\N	46
1020	201702	\N	\N	\N	\N	36
1020	201703	\N	\N	\N	\N	27
1020	200312	\N	\N	\N	\N	6
1020	201308	\N	\N	\N	\N	42
1020	201305	\N	\N	\N	\N	33
1020	201506	\N	\N	\N	\N	34
1020	200811	\N	\N	\N	\N	8
1020	198010	\N	\N	\N	\N	7
1020	201008	\N	\N	\N	\N	31
1020	200207	\N	\N	\N	\N	11
1020	201302	\N	\N	\N	\N	26
1020	200401	\N	\N	\N	\N	10
1020	200903	\N	\N	\N	\N	30
1020	198608	\N	\N	\N	\N	6
1020	199504	\N	\N	\N	\N	6
1020	201009	\N	\N	\N	\N	33
1020	197809	\N	\N	\N	\N	8
1020	201403	\N	\N	\N	\N	30
1020	201404	\N	\N	\N	\N	35
1020	200501	\N	\N	\N	\N	6
1020	200212	\N	\N	\N	\N	10
1020	198403	\N	\N	\N	\N	6
1020	200209	\N	\N	\N	\N	11
1020	201710	\N	\N	\N	\N	45
1020	200910	\N	\N	\N	\N	34
1020	200007	\N	\N	\N	\N	12
1020	201803	\N	\N	\N	\N	43
1020	200309	\N	\N	\N	\N	9
1020	201510	\N	\N	\N	\N	43
1020	199912	\N	\N	\N	\N	7
1020	201505	\N	\N	\N	\N	36
1020	201111	\N	\N	\N	\N	34
1020	201809	\N	\N	\N	\N	38
1020	200505	\N	\N	\N	\N	7
1020	201606	\N	\N	\N	\N	45
1020	201610	\N	\N	\N	\N	40
1020	200303	\N	\N	\N	\N	7
1020	201001	\N	\N	\N	\N	28
1020	201711	\N	\N	\N	\N	39
1020	201612	\N	\N	\N	\N	32
1020	199905	\N	\N	\N	\N	6
1020	199101	\N	\N	\N	\N	12
1020	196512	\N	\N	\N	\N	6
1020	201307	\N	\N	\N	\N	38
1020	200905	\N	\N	\N	\N	32
1020	200409	\N	\N	\N	\N	6
1020	201812	\N	\N	\N	\N	42
1020	200508	\N	\N	\N	\N	11
1020	201603	\N	\N	\N	\N	41
1020	199304	\N	\N	\N	\N	8
1020	199612	\N	\N	\N	\N	11
1020	195305	\N	\N	\N	\N	6
1020	199303	\N	\N	\N	\N	6
1020	200605	\N	\N	\N	\N	10
1020	201211	\N	\N	\N	\N	37
1020	201507	\N	\N	\N	\N	39
1020	199007	\N	\N	\N	\N	12
1020	201301	\N	\N	\N	\N	52
1020	199702	\N	\N	\N	\N	7
1020	201106	\N	\N	\N	\N	28
1020	200803	\N	\N	\N	\N	9
1020	199402	\N	\N	\N	\N	7
1800	3000285	\N	\N	\N	\N	396
1800	3000330	\N	\N	\N	\N	27
1800	3000348	\N	\N	\N	\N	27
1800	3000483	\N	\N	\N	\N	396
1800	3000876	\N	\N	\N	\N	55
1800	3000905	\N	\N	\N	\N	1120
1800	3000963	\N	\N	\N	\N	1120
1800	3001247	\N	\N	\N	\N	55
1800	3001488	\N	\N	\N	\N	55
1800	3001802	\N	\N	\N	\N	66
1800	3002736	\N	\N	\N	\N	1120
1800	3004249	\N	\N	\N	\N	1118
1800	3004295	\N	\N	\N	\N	396
1800	3004410	\N	\N	\N	\N	348
1800	3005136	\N	\N	\N	\N	55
1800	3005456	\N	\N	\N	\N	396
1800	3005897	\N	\N	\N	\N	27
1800	3006322	\N	\N	\N	\N	576
1800	3006451	\N	\N	\N	\N	55
1800	3006513	\N	\N	\N	\N	27
1800	3006734	\N	\N	\N	\N	55
1800	3006923	\N	\N	\N	\N	134
1800	3007070	\N	\N	\N	\N	707
1800	3007876	\N	\N	\N	\N	27
1800	3008204	\N	\N	\N	\N	27
1800	3009261	\N	\N	\N	\N	27
1800	3009542	\N	\N	\N	\N	15
1800	3009744	\N	\N	\N	\N	1120
1800	3009966	\N	\N	\N	\N	707
1800	3011397	\N	\N	\N	\N	27
1800	3011505	\N	\N	\N	\N	34
1800	3012030	\N	\N	\N	\N	1120
1800	3012494	\N	\N	\N	\N	55
1800	3012888	\N	\N	\N	\N	1118
1800	3013603	\N	\N	\N	\N	19
1800	3013721	\N	\N	\N	\N	134
1800	3014051	\N	\N	\N	\N	27
1800	3014094	\N	\N	\N	\N	396
1800	3014599	\N	\N	\N	\N	55
1800	3014902	\N	\N	\N	\N	19
1800	3015076	\N	\N	\N	\N	55
1800	3015182	\N	\N	\N	\N	1120
1800	3018572	\N	\N	\N	\N	396
1800	3018834	\N	\N	\N	\N	27
1800	3019406	\N	\N	\N	\N	55
1800	3020416	\N	\N	\N	\N	1120
1800	3020630	\N	\N	\N	\N	134
1800	3020655	\N	\N	\N	\N	55
1800	3021226	\N	\N	\N	\N	55
1800	3021601	\N	\N	\N	\N	27
1800	3022192	\N	\N	\N	\N	707
1800	3022621	\N	\N	\N	\N	27
1800	3023314	\N	\N	\N	\N	1120
1800	3023430	\N	\N	\N	\N	55
1800	3023539	\N	\N	\N	\N	27
1800	3023599	\N	\N	\N	\N	1120
1800	3024128	\N	\N	\N	\N	132
1800	3024561	\N	\N	\N	\N	134
1800	3024629	\N	\N	\N	\N	27
1800	3024929	\N	\N	\N	\N	1120
1800	3025315	\N	\N	\N	\N	1120
1800	3027114	\N	\N	\N	\N	707
1800	3027162	\N	\N	\N	\N	27
1800	3027231	\N	\N	\N	\N	55
1800	3027970	\N	\N	\N	\N	134
1800	3030315	\N	\N	\N	\N	62
1800	3032503	\N	\N	\N	\N	396
1800	3035350	\N	\N	\N	\N	27
1800	3035995	\N	\N	\N	\N	134
1800	3036277	\N	\N	\N	\N	1120
1800	3036780	\N	\N	\N	\N	55
1800	3038553	\N	\N	\N	\N	1091
1800	3043111	\N	\N	\N	\N	1120
1800	3049273	\N	\N	\N	\N	75
1800	3051031	\N	\N	\N	\N	18
1800	3051673	\N	\N	\N	\N	11
1800	3051825	\N	\N	\N	\N	396
1800	4014117	\N	\N	\N	\N	178
1800	4015052	\N	\N	\N	\N	180
1800	4018595	\N	\N	\N	\N	178
1800	4018603	\N	\N	\N	\N	178
1800	4024509	\N	\N	\N	\N	178
1800	4024958	\N	\N	\N	\N	285
1800	4041881	\N	\N	\N	\N	178
1800	4052083	\N	\N	\N	\N	224
1800	4060266	\N	\N	\N	\N	30
1800	4078285	\N	\N	\N	\N	173
1800	4091461	\N	\N	\N	\N	203
1800	4102154	\N	\N	\N	\N	178
1800	4133840	\N	\N	\N	\N	34
1800	4136494	\N	\N	\N	\N	178
1800	4149386	\N	\N	\N	\N	173
1800	4149631	\N	\N	\N	\N	178
1800	4151408	\N	\N	\N	\N	178
1800	4168615	\N	\N	\N	\N	178
1800	4191851	\N	\N	\N	\N	178
1800	4258677	\N	\N	\N	\N	178
1800	4304821	\N	\N	\N	\N	165
1800	40758406	\N	\N	\N	\N	18
1800	40761014	\N	\N	\N	\N	62
1800	40766240	\N	\N	\N	\N	18
1800	43054909	\N	\N	\N	\N	1120
1800	43055141	\N	\N	\N	\N	1120
1800	46235214	\N	\N	\N	\N	18
1800	46236952	\N	\N	\N	\N	396
1801	3021601	\N	\N	\N	\N	154
1801	3038553	\N	\N	\N	\N	9009
1801	46235214	\N	\N	\N	\N	71
1801	3000348	\N	\N	\N	\N	154
1801	3025315	\N	\N	\N	\N	10106
1801	3007070	\N	\N	\N	\N	4168
1801	3011397	\N	\N	\N	\N	154
1801	43055141	\N	\N	\N	\N	10836
1801	3018834	\N	\N	\N	\N	154
1801	3030315	\N	\N	\N	\N	64
1801	46236952	\N	\N	\N	\N	4253
1801	3022192	\N	\N	\N	\N	4168
1801	4014117	\N	\N	\N	\N	328
1801	40761014	\N	\N	\N	\N	64
1801	3036780	\N	\N	\N	\N	79
1801	3000483	\N	\N	\N	\N	4559
1801	3000963	\N	\N	\N	\N	2155
1801	3023430	\N	\N	\N	\N	79
1801	3004410	\N	\N	\N	\N	3499
1801	3014051	\N	\N	\N	\N	154
1801	3032503	\N	\N	\N	\N	4559
1801	4024958	\N	\N	\N	\N	326
1801	3009744	\N	\N	\N	\N	2140
1801	4168615	\N	\N	\N	\N	328
1801	3012030	\N	\N	\N	\N	2140
1801	4060266	\N	\N	\N	\N	55
1801	3006923	\N	\N	\N	\N	1123
1801	3020630	\N	\N	\N	\N	1123
1801	3009542	\N	\N	\N	\N	15
1801	3023539	\N	\N	\N	\N	154
1801	3024561	\N	\N	\N	\N	1123
1801	3015182	\N	\N	\N	\N	2140
1801	3000905	\N	\N	\N	\N	2140
1801	4136494	\N	\N	\N	\N	328
1801	3024128	\N	\N	\N	\N	1120
1801	3012494	\N	\N	\N	\N	79
1801	3009261	\N	\N	\N	\N	154
1801	4258677	\N	\N	\N	\N	328
1801	3014599	\N	\N	\N	\N	79
1801	3023599	\N	\N	\N	\N	2140
1801	43054909	\N	\N	\N	\N	10106
1801	4133840	\N	\N	\N	\N	284
1801	3005897	\N	\N	\N	\N	154
1801	3006322	\N	\N	\N	\N	796
1801	3043111	\N	\N	\N	\N	2140
1801	3001247	\N	\N	\N	\N	79
1801	3009966	\N	\N	\N	\N	4168
1801	3005136	\N	\N	\N	\N	79
1801	40766240	\N	\N	\N	\N	71
1801	4018603	\N	\N	\N	\N	328
1801	3024929	\N	\N	\N	\N	2140
1801	3024629	\N	\N	\N	\N	154
1801	4091461	\N	\N	\N	\N	479
1801	3000876	\N	\N	\N	\N	79
1801	3021226	\N	\N	\N	\N	79
1801	3018572	\N	\N	\N	\N	4559
1801	3027231	\N	\N	\N	\N	79
1801	4304821	\N	\N	\N	\N	290
1801	3020416	\N	\N	\N	\N	2140
1801	44786664	\N	\N	\N	\N	65
1801	3051673	\N	\N	\N	\N	12
1801	3004249	\N	\N	\N	\N	9980
1801	3006734	\N	\N	\N	\N	79
1801	3014094	\N	\N	\N	\N	4559
1801	3004295	\N	\N	\N	\N	4559
1801	3013721	\N	\N	\N	\N	1123
1801	3008204	\N	\N	\N	\N	154
1801	3023314	\N	\N	\N	\N	2140
1801	3027970	\N	\N	\N	\N	1123
1801	3001802	\N	\N	\N	\N	1482
1801	3027114	\N	\N	\N	\N	4168
1801	3051825	\N	\N	\N	\N	4559
1801	3015076	\N	\N	\N	\N	79
1801	3019406	\N	\N	\N	\N	79
1801	3049273	\N	\N	\N	\N	85
1801	4102154	\N	\N	\N	\N	328
1801	4015052	\N	\N	\N	\N	643
1801	3035995	\N	\N	\N	\N	1123
1801	4018595	\N	\N	\N	\N	328
1801	3005456	\N	\N	\N	\N	4559
1801	4052083	\N	\N	\N	\N	235
1801	3020655	\N	\N	\N	\N	79
1801	4191851	\N	\N	\N	\N	328
1801	4149631	\N	\N	\N	\N	328
1801	3000285	\N	\N	\N	\N	4559
1801	3000330	\N	\N	\N	\N	154
1801	3013603	\N	\N	\N	\N	99
1801	3007876	\N	\N	\N	\N	308
1801	40758406	\N	\N	\N	\N	71
1801	3006451	\N	\N	\N	\N	79
1801	3027162	\N	\N	\N	\N	154
1801	4024509	\N	\N	\N	\N	328
1801	3014902	\N	\N	\N	\N	99
1801	3035350	\N	\N	\N	\N	154
1801	3011505	\N	\N	\N	\N	284
1801	3022621	\N	\N	\N	\N	154
1801	4041881	\N	\N	\N	\N	328
1801	4078285	\N	\N	\N	\N	320
1801	3036277	\N	\N	\N	\N	10106
1801	3001488	\N	\N	\N	\N	79
1801	4149386	\N	\N	\N	\N	315
1801	3012888	\N	\N	\N	\N	9980
1801	3006513	\N	\N	\N	\N	154
1801	3002736	\N	\N	\N	\N	2140
1801	3051031	\N	\N	\N	\N	71
1801	4151408	\N	\N	\N	\N	328
1802	3000285	200512	\N	\N	\N	6
1802	3000285	200711	\N	\N	\N	6
1802	3000285	200812	\N	\N	\N	6
1802	3000285	200901	\N	\N	\N	15
1802	3000285	200902	\N	\N	\N	29
1802	3000285	200903	\N	\N	\N	25
1802	3000285	200904	\N	\N	\N	20
1802	3000285	200905	\N	\N	\N	24
1802	3000285	200906	\N	\N	\N	29
1802	3000285	200907	\N	\N	\N	18
1802	3000285	200908	\N	\N	\N	31
1802	3000285	200909	\N	\N	\N	18
1802	3000285	200910	\N	\N	\N	28
1802	3000285	200911	\N	\N	\N	21
1802	3000285	200912	\N	\N	\N	25
1802	3000285	201001	\N	\N	\N	18
1802	3000285	201002	\N	\N	\N	25
1802	3000285	201003	\N	\N	\N	31
1802	3000285	201004	\N	\N	\N	23
1802	3000285	201005	\N	\N	\N	31
1802	3000285	201006	\N	\N	\N	23
1802	3000285	201007	\N	\N	\N	29
1802	3000285	201008	\N	\N	\N	27
1802	3000285	201009	\N	\N	\N	18
1802	3000285	201010	\N	\N	\N	29
1802	3000285	201011	\N	\N	\N	29
1802	3000285	201012	\N	\N	\N	27
1802	3000285	201101	\N	\N	\N	27
1802	3000285	201102	\N	\N	\N	26
1802	3000285	201103	\N	\N	\N	30
1802	3000285	201104	\N	\N	\N	27
1802	3000285	201105	\N	\N	\N	26
1802	3000285	201106	\N	\N	\N	31
1802	3000285	201107	\N	\N	\N	23
1802	3000285	201108	\N	\N	\N	30
1802	3000285	201109	\N	\N	\N	23
1802	3000285	201110	\N	\N	\N	29
1802	3000285	201111	\N	\N	\N	23
1802	3000285	201112	\N	\N	\N	35
1802	3000285	201201	\N	\N	\N	23
1802	3000285	201202	\N	\N	\N	26
1802	3000285	201203	\N	\N	\N	30
1802	3000285	201204	\N	\N	\N	33
1802	3000285	201205	\N	\N	\N	27
1802	3000285	201206	\N	\N	\N	32
1802	3000285	201207	\N	\N	\N	17
1802	3000285	201208	\N	\N	\N	35
1802	3000285	201209	\N	\N	\N	29
1802	3000285	201210	\N	\N	\N	31
1802	3000285	201211	\N	\N	\N	24
1802	3000285	201212	\N	\N	\N	33
1802	3000285	201301	\N	\N	\N	32
1802	3000285	201302	\N	\N	\N	26
1802	3000285	201303	\N	\N	\N	30
1802	3000285	201304	\N	\N	\N	30
1802	3000285	201305	\N	\N	\N	32
1802	3000285	201306	\N	\N	\N	30
1802	3000285	201307	\N	\N	\N	24
1802	3000285	201308	\N	\N	\N	27
1802	3000285	201309	\N	\N	\N	35
1802	3000285	201310	\N	\N	\N	24
1802	3000285	201311	\N	\N	\N	22
1802	3000285	201312	\N	\N	\N	36
1802	3000285	201401	\N	\N	\N	30
1802	3000285	201402	\N	\N	\N	25
1802	3000285	201403	\N	\N	\N	21
1802	3000285	201404	\N	\N	\N	26
1802	3000285	201405	\N	\N	\N	32
1802	3000285	201406	\N	\N	\N	40
1802	3000285	201407	\N	\N	\N	23
1802	3000285	201408	\N	\N	\N	30
1802	3000285	201409	\N	\N	\N	32
1802	3000285	201410	\N	\N	\N	23
1802	3000285	201411	\N	\N	\N	27
1802	3000285	201412	\N	\N	\N	37
1802	3000285	201501	\N	\N	\N	31
1802	3000285	201502	\N	\N	\N	22
1802	3000285	201503	\N	\N	\N	19
1802	3000285	201504	\N	\N	\N	26
